,IMDB.Rating,IMDB.Votes,Language,Runtime,budget,actor_popularity,director_popularity,released_on_weekend,released_not_on_dump_month,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Mystery,Romance,Thriller,Other_genre,G,NC-17,PG,PG-13,R,UNRATED,revenue
16,0.7051282051282053,0.7492117314125188,0.22222222222222224,0.44999999999999996,0.889409065480975,0.32486604743550684,0.6771116505339553,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,7.777488916985701
17,0.6153846153846155,0.6512002216597147,0.0,0.18928571428571425,0.8902728108538842,0.14259803775053276,0.1611085161659163,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.033199456858046
18,0.6282051282051283,0.8337912431586723,0.1111111111111111,0.40357142857142847,0.9747620239735808,0.341528104795101,0.17408949073848878,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.592266930227185
19,0.5,0.5940286133296402,0.05555555555555555,0.2571428571428571,0.8293015738220535,0.2567677893225947,0.03816246341071748,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,7.166004432879613
20,0.7820512820512822,0.7200007592215445,0.1111111111111111,0.22857142857142856,0.6936423306125523,0.11495054915961726,0.0684189765195588,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,6.978834890459032
21,0.7820512820512822,0.8355376245883386,0.1111111111111111,0.2607142857142857,0.8936301793346118,0.21465022495769343,0.4023806271534621,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.27446572420033
22,0.6666666666666669,0.5197918455144775,0.05555555555555555,0.23571428571428568,0.7148874754633083,0.19195585240948376,4.724206929591912e-05,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,5.156703580068725
23,0.9102564102564105,0.9482298563022713,0.16666666666666666,0.3999999999999999,0.8750707627313832,0.43677081573708665,0.26174301913470377,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8.503969061127496
24,0.5,0.7575924513045723,0.05555555555555555,0.15,0.8424416845897493,0.22479936220847319,0.007850845659693184,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.251060285241167
25,0.5641025641025641,0.7398140624626125,0.0,0.26428571428571423,0.8124983346956427,0.1760398339283733,0.03704737733220237,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,7.522881320638979
26,0.5641025641025641,0.7446752643960007,0.05555555555555555,0.17499999999999996,0.8750707627313832,0.2548114225289944,0.01913856851865796,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.857987111928226
27,0.6666666666666669,0.5689606079573009,0.1111111111111111,0.23214285714285712,0.7747741752515214,0.08672008257460276,0.07261485853032523,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.6046471793073565
28,0.7179487179487181,0.7496801168932512,0.0,0.1857142857142857,0.7895935832044099,0.09001382008511573,0.015559898479525006,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.1272860946696674
29,0.6794871794871796,0.7541732050391796,0.16666666666666666,0.2607142857142857,0.8074032533931554,0.1739719705993935,0.05104422297457123,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,7.7257613991993495
30,0.5512820512820513,0.6668280133300599,0.05555555555555555,0.21428571428571427,0.8337434795463987,0.24664480506185316,6.663197361922446e-08,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7.086574361870905
31,0.6794871794871796,0.7881747590544667,0.0,0.23928571428571424,0.9014109888846265,0.07383452257373856,0.10598610543443715,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.584710622927833
32,0.6794871794871796,0.6543731447990072,0.0,0.21428571428571427,0.6125104859735833,0.041672865582978544,1.9323272349575094e-06,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.714249013709231
33,0.6410256410256412,0.864040328379529,0.1111111111111111,0.28928571428571426,0.9468420715419148,0.5290974473002557,0.49328589581024807,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.895773836015566
34,0.6410256410256412,0.7505258451487948,0.1111111111111111,0.2857142857142857,0.850222494139764,0.08662229921752045,0.005922649607104563,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,7.9147126738764415
35,0.7435897435897437,0.7012763533496782,0.0,0.33571428571428574,0.7825549848015361,0.4448491930997973,0.11393721002597978,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6.602181685304943
36,0.5641025641025641,0.7035219487599728,0.0,0.16785714285714284,0.8849319742912611,0.29770127671369107,0.014481726514394833,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8.214138068020032
37,0.7435897435897437,0.8864066164933575,0.0,0.2964285714285714,0.9313543387787331,0.3626314688000566,0.1247333221835831,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9.179990692160738
38,0.41025641025641035,0.731953823683828,0.05555555555555555,0.16785714285714284,0.8124983346956427,0.1548061247643992,0.10116865818530485,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,7.492344202589527
39,0.8589743589743591,0.9260386225348138,0.22222222222222224,0.3035714285714286,0.9262592574762456,0.4260531553015763,0.4078349872499719,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.767285186404509
40,0.30769230769230776,0.631963625344585,0.05555555555555555,0.17499999999999996,0.8750707627313832,0.09051931862183565,4.797502100556406e-06,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7.729062718495688
41,0.5897435897435898,0.7527654752373847,0.1111111111111111,0.1857142857142857,0.8424416845897493,0.18086543140595446,0.06200724822609027,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.007329749752362
42,0.6282051282051283,0.7525926747987337,0.0,0.24285714285714285,0.7613098399507803,0.12082005533855149,0.06260020615932635,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.904466189756175
43,0.8076923076923078,0.872593733389925,0.0,0.3464285714285714,0.9313543387787331,0.1578773029883646,0.1377844602243765,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8.972301325014419
44,0.4487179487179488,0.6287448378666657,0.0,0.19642857142857142,0.7705530613978846,0.11850995851007941,3.6647585490434675e-06,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,6.419427007615557
45,0.730769230769231,0.6948167325218715,0.0,0.29999999999999993,0.8149198430279767,0.22318448154055076,0.035067541500058974,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.447158031342219
46,0.653846153846154,0.6514300684848661,0.0,0.18928571428571425,0.8695979343775568,0.3446607684327785,0.00015665176997843588,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.644350608842315
47,0.6410256410256412,0.7496170250400255,0.1111111111111111,0.28214285714285714,0.8424416845897493,0.3078435573753223,0.007409608730387707,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.380211241711606
48,0.7051282051282053,0.8762656644195042,0.0,0.225,0.9562026073703522,0.33485324324502824,0.1373763393859597,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.662152754434175
49,0.6153846153846155,0.6918936654049018,0.0,0.15357142857142855,0.8259626699963838,0.3746335642856447,0.057604074145394965,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.278095791469
50,0.6153846153846155,0.6541743810490873,0.05555555555555555,0.2607142857142857,0.8611832206133128,0.08948181873238066,0.40826756202270686,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.615944709696263
51,0.7051282051282053,0.7815515106207127,0.0,0.33571428571428574,0.8695979343775568,0.3873643192951806,0.17114795563110138,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,7.970930438022545
52,0.6666666666666669,0.5430128081790536,0.0,0.20357142857142854,0.653837769158568,0.12995587267140435,0.00042311303248109,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.056077380181178
53,0.8717948717948719,0.8921273501519873,0.05555555555555555,0.36785714285714277,0.9313543387787331,0.31058668279112545,0.023969853029855798,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.777460143605799
54,0.8333333333333335,0.8348119037949786,0.05555555555555555,0.28928571428571426,0.8572610925426376,0.28032371328688316,0.211324237180508,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,7.845198660592758
55,0.6923076923076924,0.5911670428681737,0.0,0.16428571428571428,0.850222494139764,0.1721762998665735,0.003358251470401072,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.844071986990733
56,0.6923076923076924,0.8606701428635206,0.16666666666666666,0.3857142857142857,0.9178900034779918,0.33107208620428513,0.3251993462070748,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8.88525967995178
57,0.8717948717948719,0.8945424431680928,0.05555555555555555,0.24999999999999997,0.9313543387787331,0.19513796744726553,0.16737262132183175,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.794991632379205
58,0.5,0.6482582491449932,0.0,0.18214285714285713,0.8124983346956427,0.13180645208956931,0.04420418435467935,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.738933493557032
59,0.39743589743589747,0.6060295895217794,0.0,0.15,0.8238822679865208,0.18876489377100425,0.0709373319624915,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.097124952950832
60,0.7820512820512822,0.9023444702075645,0.22222222222222224,0.3928571428571428,0.9525994836294889,0.4495589142207674,0.20272737994417575,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9.027618588039218
61,0.6923076923076924,0.8107216128266208,0.0,0.29999999999999993,0.850222494139764,0.25263795373408726,0.036590548521070035,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,7.989482980301883
62,0.6794871794871796,0.7662755829721487,0.0,0.1857142857142857,0.7928763186444052,0.1669198567157576,0.026652789447627598,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.585517229237315
63,0.6282051282051283,0.7955150717377889,0.16666666666666666,0.2571428571428571,0.9448186740794742,0.24551976471992148,0.17279050041278507,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8.570817047284057
64,0.6923076923076924,0.7389699382251769,0.0,0.17857142857142858,0.8801658440338704,0.14503453370100322,0.003856925160966196,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.146670583359915
65,0.8717948717948719,0.7270466549749096,0.16666666666666666,0.2928571428571428,0.723585680506659,0.08707273514546547,0.1232063838761285,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7.389848241542519
66,0.7179487179487181,0.750658740638697,0.0,0.21428571428571427,0.9014109888846265,0.0480269367121709,0.20269972767512381,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,8.00037677372671
67,0.7051282051282053,0.5982489477229311,0.05555555555555555,0.22857142857142856,0.7747741752515214,0.2173904538144073,1.605830564219146e-05,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.262770878501154
68,0.6923076923076924,0.77196893591247,0.0,0.15357142857142855,0.8124983346956427,0.21767980187647773,0.09313084320763657,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.69487095846802
69,0.5641025641025641,0.7226123930306273,0.05555555555555555,0.2857142857142857,0.850222494139764,0.369842165795572,0.1598583004449017,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,7.691180563648585
70,0.8461538461538461,0.7206772753828722,0.16666666666666666,0.37142857142857133,0.7861581085423994,0.09980444168165879,0.026652789447627598,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,7.418186370415853
71,0.6923076923076924,0.7898781568905806,0.0,0.2571428571428571,0.8124983346956427,0.17644865455809816,0.036425900914257306,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.87798130842833
72,0.6282051282051283,0.7697136124367792,0.0,0.17857142857142858,0.9313543387787331,0.1587282896599389,0.0034794883464009663,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.458780692555141
73,0.6666666666666669,0.8384739609695295,0.1111111111111111,0.23571428571428568,0.8872044424367442,0.393249483684844,0.011484087285220157,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8.375995012352451
74,0.576923076923077,0.3793587457910709,0.0,0.19642857142857142,0.6636989807184459,0.24515260136753408,0.10571795618414678,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.957825576495515
75,0.8717948717948719,0.589657710993414,0.0,0.17499999999999996,0.7613098399507803,0.15156327993701563,0.001601033062119006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8.037426497940624
76,0.41025641025641035,0.6045023368222641,0.0,0.20357142857142854,0.850222494139764,0.13861830549222304,0.06620226402119961,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,7.786133006555624
77,0.6282051282051283,0.5728482418353517,0.22222222222222224,0.37142857142857133,0.7960193201022774,0.1794250719214222,0.07261485853032523,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7.367764934417454
78,0.6153846153846155,0.6234992698010084,0.0,0.2964285714285714,0.7990339993949014,0.14565299804220588,0.0024189405382930573,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.2084006931766025
79,0.8076923076923078,0.8165852016537933,0.0,0.37857142857142856,0.850222494139764,0.08810325250842016,0.04326760533348971,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,8.121166808791381
80,0.730769230769231,0.7315034722705469,0.0,0.19285714285714287,0.9313543387787331,0.07796651309026417,4.704217337504757e-05,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.228741546228816
81,0.6410256410256412,0.5508294283831232,0.0,0.2214285714285714,0.744830825357415,0.14682473315554334,7.995836834306935e-07,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.849439684494833
82,0.5384615384615385,0.6954896197938726,0.0,0.2214285714285714,0.8074032533931554,0.21324014640972755,0.0015058826037909617,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,7.58160728484686
83,0.7820512820512822,0.7040015760108341,0.0,0.28214285714285714,0.8337434795463987,0.2186475464661251,0.06151403835736194,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,8.080828415761141
84,0.730769230769231,0.7962944175825208,0.0,0.19642857142857142,0.9313543387787331,0.23306619782149646,0.07222622754419197,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.491333665525321
85,0.8461538461538461,0.8562265452777227,0.0,0.21071428571428572,0.9719749238672819,0.22692472293502763,0.03602967388313151,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.772171244574757
86,0.7692307692307694,0.7728658223873021,0.0,0.19642857142857142,0.8636868294405051,0.2749394996962391,7.995836834306935e-07,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,8.138577600092443
87,0.47435897435897445,0.47095629679121764,0.0,0.2071428571428571,0.7313664900566736,0.1729275301625554,7.995836834293057e-06,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.789405831128361
88,0.46153846153846156,0.681425559193826,0.0,0.16428571428571428,0.7861581085423994,0.1882414841442635,0.049925338873559835,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.681525245464978
89,0.6410256410256412,0.7296272475765503,0.0,0.16071428571428567,0.889409065480975,0.21919445040547908,0.026900327229622448,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.295146954925821
90,0.8717948717948719,0.752690580385813,0.0,0.25357142857142856,0.7562147586482928,0.1395187855430189,0.003600525326480017,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.296174621148809
91,0.730769230769231,0.7353726516861653,0.1111111111111111,0.27142857142857146,0.8238822679865208,0.22604524643588897,0.2722169323838721,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.623911652845202
92,0.7820512820512822,0.7223867581229848,0.22222222222222224,0.28214285714285714,0.7507419302944667,0.06327967114790943,0.04549112335510644,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6.68640091797859
93,0.6923076923076924,0.825076845661852,0.0,0.32499999999999996,0.9719749238672819,0.25512506250690553,0.14705383397044605,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.453531000515715
94,0.7051282051282053,0.8017846472446784,0.1111111111111111,0.23214285714285712,0.850222494139764,0.32654545000662144,0.0686726444431266,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.046654341352353
95,0.8205128205128206,0.7544481148344965,0.0,0.3392857142857143,0.8019304250393291,0.26647317931810915,7.462781045339262e-06,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7.1708967879871235
96,0.794871794871795,0.7499629835881191,0.1111111111111111,0.28928571428571426,0.7705530613978846,0.28294132114214987,0.032196103228918804,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6.977723605288848
97,0.935897435897436,0.8449977796428669,0.0,0.34285714285714286,0.6125104859735833,0.09913728156446207,0.00446127716169116,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7.845098040014257
98,0.7564102564102565,0.7532370808188796,0.0,0.21071428571428572,0.7210820716794666,0.5057896479049118,0.14797808607651614,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6.884224120502299
99,0.5512820512820513,0.6672553963108373,0.0,0.37142857142857133,0.7705530613978846,0.0599950570988758,0.03704737733220237,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5.573733529206064
100,0.5256410256410257,0.6252780262828066,0.0,0.14642857142857144,0.8849319742912611,0.19684427863252857,0.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.572686302403532
101,0.9102564102564105,0.7436368882763423,0.1111111111111111,0.41428571428571426,0.6195490843764571,0.07409021737682459,3.6647585490434675e-06,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7.060779064708091
102,0.6410256410256412,0.6303506076404869,0.0,0.3107142857142857,0.8572610925426376,0.34156665561776295,0.15072585540461933,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6.975473030060871
103,0.5384615384615385,0.6937970755842177,0.05555555555555555,0.20357142857142854,0.744830825357415,0.21134873530353082,0.0003612452449757858,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7.75058372259727
104,0.730769230769231,0.7382431124955807,0.0,0.35,0.8750707627313832,0.25161086466570687,0.06820495462029438,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.740455318576404
105,0.935897435897436,0.9461609504753825,0.05555555555555555,0.3928571428571428,0.8936301793346118,0.3944466441501876,0.510540245378906,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,8.462169340075276
106,0.794871794871795,0.8496138159978275,0.05555555555555555,0.2678571428571428,0.850222494139764,0.38204953916444545,0.13179871013825467,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,8.181843587944773
107,0.5897435897435898,0.7028406477943568,0.0,0.22857142857142856,0.8424416845897493,0.24031348661420282,0.00010614473397517477,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7.91803033678488
108,0.5897435897435898,0.7346869085125693,0.05555555555555555,0.2678571428571428,0.8636868294405051,0.23914126174449762,0.04420418435467935,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.106417507882654
109,0.6666666666666669,0.6359361748558209,0.05555555555555555,0.25357142857142856,0.8424416845897493,0.16362511170643096,0.051017836713018086,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.5843307832869735
110,0.5641025641025641,0.7457334221407476,0.05555555555555555,0.20357142857142854,0.9361204690361236,0.17280260030966033,0.11802581455921948,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.25929473140318
111,0.6666666666666669,0.602437464915387,0.0,0.19999999999999998,0.653837769158568,0.056589613157397176,0.0005924248774471369,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.0474668493209665
112,0.8205128205128206,0.8770399182472879,0.0,0.43214285714285705,0.9207864291224195,0.20857538492331756,0.3982776301139206,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,8.267779275613554
113,0.6153846153846155,0.8081813803487357,0.05555555555555555,0.2785714285714286,0.9374923237330015,0.16635158540573036,0.4078349872499719,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,8.242596891714925
114,0.6794871794871796,0.6601815791171635,0.0,0.32499999999999996,0.667302104459309,0.06895250516259183,0.00035254977241848395,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,7.589533160053229
115,0.7179487179487181,0.7735873970928785,0.0,0.2071428571428571,0.8337434795463987,0.47811252205722743,0.008321867081206386,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,8.060055784633816
116,0.6153846153846155,0.6564754531537613,0.0,0.19642857142857142,0.8279860674588246,0.2956339311271572,0.0043364421591158275,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.000331422602143
117,0.6025641025641026,0.7264939640289184,0.0,0.23928571428571424,0.8124983346956427,0.2520169426597722,1.9389904323152685e-05,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,7.228679634204579
118,0.7435897435897437,0.8237667036995961,0.05555555555555555,0.28214285714285714,0.889409065480975,0.16798938667166385,0.08735345130302155,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.205172042463458
119,0.46153846153846156,0.6376812820975534,0.05555555555555555,0.18214285714285713,0.8124983346956427,0.11518419093311517,0.04192490443309184,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.985426474083002
120,0.7051282051282053,0.5712367448066284,0.22222222222222224,0.3285714285714285,0.7825549848015361,0.0851894260088953,0.0019184011524666228,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.120715086871666
121,0.5384615384615385,0.7739690537398409,0.0,0.19642857142857142,0.9427382720696109,0.31711877336347766,0.000567104727471901,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,8.238046103128795
